#timestamp,constant_power_B
2025-01-01 07:51:00.02 PST,2471.33+j812.288
2025-01-01 07:52:00.02 PST,2368.67+j778.543
2025-01-01 07:53:00.02 PST,2349.33+j772.188
2025-01-01 07:54:00.02 PST,2330+j765.834
2025-01-01 07:55:00.02 PST,2310+j759.26
2025-01-01 07:56:00.02 PST,2290+j752.687
2025-01-01 07:57:00.02 PST,2366+j777.667
2025-01-01 07:58:00.02 PST,2398.67+j788.404
2025-01-01 07:59:00.02 PST,2434.67+j800.236
2025-01-01 08:00:00.02 PST,2484.67+j816.671
2025-01-01 08:01:00.02 PST,2531.33+j832.009
2025-01-01 08:02:00.02 PST,2483.33+j816.232
2025-01-01 08:03:00.02 PST,2395.33+j787.308
2025-01-01 08:04:00.02 PST,2344+j770.436
2025-01-01 08:05:00.02 PST,2297.33+j755.097
2025-01-01 08:06:00.02 PST,2250.67+j739.758
2025-01-01 08:07:00.02 PST,4718.67+j1550.95
2025-01-01 08:08:00.02 PST,7183.33+j2361.05
2025-01-01 08:09:00.02 PST,9654.67+j3173.34
2025-01-01 08:10:00.02 PST,12106.7+j3979.27
2025-01-01 08:11:00.02 PST,14562+j4786.3
2025-01-01 08:12:00.02 PST,14663.3+j4819.6
2025-01-01 08:13:00.02 PST,14758+j4850.72
2025-01-01 08:14:00.02 PST,14849.7+j4880.86
2025-01-01 08:15:00.02 PST,14920.1+j4903.99
2025-01-01 08:16:00.02 PST,15017.1+j4935.89
2025-01-01 08:17:00.02 PST,14772.1+j4855.37
2025-01-01 08:18:00.02 PST,14530.5+j4775.95
2025-01-01 08:19:00.02 PST,14303.9+j4701.46
2025-01-01 08:20:00.02 PST,14080.6+j4628.07
2025-01-01 08:21:00.02 PST,13842.3+j4549.74
